espnGameLink,espnGameId,team1,team1Score,team2,team2Score,team1Fouls,team1Yellows,team1Reds,team1Offsides,team1Corners,team1Saves,team1Possession,team1Shots,team1OnGoal,team2Fouls,team2Yellows,team2Reds,team2Offsides,team2Corners,team2Saves,team2Possession,team2Shots,team2OnGoal
"http://www.espn.com/soccer/matchstats?gameId=468145","468145","Singapore","1","Cambodia","0","0","0","0","0","0","0","0%","0 ","0","0","0","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468146","468146","Tajikistan","1","Afghanistan","0","0","2","0","0","0","0","0%","0 ","0","0","2","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=467433","467433","Poland","1","Slovenia","1","0","1","0","0","0","0","50%","1 ","1","0","2","0","0","0","0","50%","1 ","1"
"http://www.espn.com/soccer/matchstats?gameId=468319","468319","Laos","3","Brunei Darussalam","2","0","1","0","0","0","0","0%","0 ","0","0","1","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468143","468143","Myanmar","0","Oman","3","0","0","0","0","0","0","0%","0 ","0","0","0","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468144","468144","Malaysia","2","Papua New Guinea","1","0","0","0","0","0","0","0%","0 ","0","0","3","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468337","468337","Morocco","2","Togo","1","0","1","0","0","0","0","0%","0 ","0","0","2","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=467432","467432","Northern Ireland","0","Croatia","3","12","0","0","2","5","1","49%","9 ","2","6","0","0","0","5","1","51%","8 ","4"
"http://www.espn.com/soccer/matchstats?gameId=467289","467289","France","0","Ivory Coast","0","8","0","0","0","5","3","67%","10 ","3","15","1","0","2","1","4","33%","8 ","4"
"http://www.espn.com/soccer/matchstats?gameId=463894","463894","England","2","Spain","2","17","3","0","3","5","2","34%","8 ","4","14","3","0","3","4","0","66%","9 ","5"
"http://www.espn.com/soccer/matchstats?gameId=467291","467291","Austria","0","Slovakia","0","9","0","0","3","8","4","56%","11 ","5","13","0","0","1","2","2","44%","4 ","2"
"http://www.espn.com/soccer/matchstats?gameId=460623","460623","Italy","0","Germany","0","18","0","0","4","3","2","45%","10 ","2","12","2","0","4","2","3","55%","15 ","3"
