espnGameLink,espnGameId,team1,team1Score,team2,team2Score,team1Fouls,team1Yellows,team1Reds,team1Offsides,team1Corners,team1Saves,team1Possession,team1Shots,team1OnGoal,team2Fouls,team2Yellows,team2Reds,team2Offsides,team2Corners,team2Saves,team2Possession,team2Shots,team2OnGoal
"http://www.espn.com/soccer/matchstats?gameId=431739","431739","Israel","0","Albania","3","9","0","0","3","10","7","58%","18 ","7","9","1","0","0","2","2","42%","7 ","5"
"http://www.espn.com/soccer/matchstats?gameId=431734","431734","Greece","0","Estonia","0","6","1","0","5","7","4","67%","10 ","4","15","2","0","2","4","0","33%","1 ","0"
"http://www.espn.com/soccer/matchstats?gameId=431650","431650","Albania","0","Italy","1","11","1","0","0","5","4","40%","11 ","4","10","1","0","2","5","5","60%","19 ","6"
"http://www.espn.com/soccer/matchstats?gameId=431711","431711","Netherlands","3","Bulgaria","1","19","1","0","2","3","2","65%","19 ","5","17","5","0","2","4","1","35%","9 ","2"
"http://www.espn.com/soccer/matchstats?gameId=431664","431664","Bulgaria","0","France","1","19","4","0","2","1","2","46%","7 ","2","16","1","0","1","4","1","54%","10 ","2"
"http://www.espn.com/soccer/matchstats?gameId=431730","431730","Kazakhstan","0","Montenegro","3","19","3","0","3","9","3","58%","17 ","3","10","1","0","0","1","3","42%","11 ","6"
"http://www.espn.com/soccer/matchstats?gameId=431701","431701","Germany","6","Norway","0","4","0","0","4","4","3","74%","28 ","10","8","2","0","1","4","1","26%","8 ","1"
"http://www.espn.com/soccer/matchstats?gameId=431666","431666","Switzerland","5","Hungary","2","5","0","0","5","6","6","66%","26 ","11","10","2","0","1","3","4","34%","9 ","6"
"http://www.espn.com/soccer/matchstats?gameId=431655","431655","Germany","5","Azerbaijan","1","5","0","0","2","5","4","70%","22 ","9","4","1","0","1","3","1","30%","7 ","3"
"http://www.espn.com/soccer/matchstats?gameId=431657","431657","Czech Republic","5","San Marino","0","15","0","0","8","12","10","77%","33 ","14","6","1","0","0","1","1","23%","4 ","1"
"http://www.espn.com/soccer/matchstats?gameId=431698","431698","Poland","3","Kazakhstan","0","7","0","0","0","10","2","60%","20 ","5","19","4","0","2","6","1","40%","8 ","1"
"http://www.espn.com/soccer/matchstats?gameId=431663","431663","Slovenia","2","Scotland","2","18","3","1","1","10","6","67%","20 ","8","7","4","0","3","4","4","33%","13 ","5"
"http://www.espn.com/soccer/matchstats?gameId=431651","431651","Macedonia","4","Liechtenstein","0","10","1","0","6","3","4","74%","14 ","8","18","3","0","2","4","0","26%","3 ","0"
"http://www.espn.com/soccer/matchstats?gameId=431646","431646","Portugal","2","Switzerland","0","15","1","0","2","4","3","51%","9 ","4","21","2","0","0","3","1","49%","6 ","1"
"http://www.espn.com/soccer/matchstats?gameId=431750","431750","Germany","7","San Marino","0","9","0","0","3","10","2","83%","27 ","9","17","3","0","0","0","2","17%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=431676","431676","Liechtenstein","0","Israel","1","15","3","0","5","2","0","30%","5 ","0","11","0","0","6","9","8","70%","17 ","9"
"http://www.espn.com/soccer/matchstats?gameId=431721","431721","Georgia","1","Republic of Ireland","1","10","2","0","1","3","1","74%","12 ","1","14","1","0","0","4","5","26%","11 ","6"
"http://www.espn.com/soccer/matchstats?gameId=431641","431641","Estonia","1","Bosnia and Herzegovina","2","10","2","0","0","6","3","34%","11 ","4","9","2","0","5","1","3","66%","8 ","5"
"http://www.espn.com/soccer/matchstats?gameId=497789","497789","Sweden","1","Italy","0","13","1","0","1","1","1","37%","8 ","2","10","1","0","3","7","2","63%","10 ","1"
"http://www.espn.com/soccer/matchstats?gameId=431760","431760","Andorra","1","Hungary","0","23","6","0","0","3","4","26%","8 ","5","20","1","0","4","8","7","74%","13 ","7"
"http://www.espn.com/soccer/matchstats?gameId=431759","431759","Bosnia and Herzegovina","0","Greece","0","18","4","0","0","10","6","51%","13 ","6","11","3","0","0","4","0","49%","10 ","0"
